Time,Open,High,Low,Latest,Change,%Change,Volume
4/11/24 3:39,105.23,105.23,105.22,105.22,-0.01,-0.01%,0
4/11/24 3:38,105.22,105.23,105.22,105.23,0.01,0.01%,0
4/11/24 3:37,105.21,105.23,105.21,105.22,0.01,0.01%,0
4/11/24 3:36,105.2,105.21,105.2,105.21,0.01,0.01%,0
4/11/24 3:35,105.19,105.2,105.19,105.2,0.01,0.01%,0
4/11/24 3:34,105.18,105.19,105.18,105.19,0.01,0.01%,0
4/11/24 3:33,105.18,105.18,105.17,105.18,0,0.00%,0
4/11/24 3:32,105.19,105.19,105.18,105.18,-0.01,-0.01%,0
4/11/24 3:31,105.19,105.2,105.18,105.19,0,0.00%,0
4/11/24 3:30,105.19,105.19,105.18,105.19,0,0.00%,0
4/11/24 3:29,105.18,105.19,105.17,105.19,0.01,0.01%,0
4/11/24 3:28,105.19,105.19,105.18,105.18,-0.01,-0.01%,0
4/11/24 3:27,105.17,105.19,105.17,105.19,0.02,0.02%,0
4/11/24 3:26,105.17,105.17,105.16,105.17,0,0.00%,0
4/11/24 3:25,105.18,105.18,105.17,105.17,-0.01,-0.01%,0
4/11/24 3:24,105.17,105.18,105.17,105.18,0.01,0.01%,0
4/11/24 3:23,105.16,105.18,105.16,105.17,0.01,0.01%,0
4/11/24 3:22,105.17,105.18,105.16,105.16,-0.01,-0.01%,0
4/11/24 3:21,105.18,105.18,105.17,105.17,-0.01,-0.01%,0
4/11/24 3:20,105.2,105.2,105.18,105.18,-0.02,-0.02%,0
4/11/24 3:19,105.2,105.2,105.2,105.2,0,0.00%,0
4/11/24 3:18,105.2,105.21,105.2,105.2,0,0.00%,0
