Time,Open,High,Low,Latest,Change,%Change,Volume
3/5/26 23:47,98.98,98.98,98.97,98.97,-0.01,-0.01%,0
3/5/26 23:48,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 23:49,98.97,98.98,98.97,98.97,0,0.00%,0
3/5/26 23:50,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 23:51,98.97,98.98,98.97,98.97,0,0.00%,0
3/5/26 23:52,98.98,98.98,98.97,98.98,0.01,0.01%,0
3/5/26 23:53,98.98,99,98.98,99,0.02,0.02%,0
3/5/26 23:54,99,99,99,99,0,0.00%,0
3/5/26 23:55,99,99,99,99,0,0.00%,0
3/5/26 23:56,99,99.01,99,99.01,0.01,0.01%,0
3/5/26 23:57,99.01,99.01,99.01,99.01,0,0.00%,0
3/5/26 23:58,99.01,99.01,99,99,-0.01,-0.01%,0
3/5/26 23:59,99.01,99.01,99,99.01,0.01,0.01%,0
3/6/26 0:00,99.01,99.02,99.01,99.02,0.01,0.01%,0
3/6/26 0:01,99.02,99.02,99.01,99.01,-0.01,-0.01%,0
3/6/26 0:02,99.01,99.01,99.01,99.01,0,0.00%,0
3/6/26 0:03,99.01,99.01,99.01,99.01,0,0.00%,0
3/6/26 0:04,99.01,99.01,99.01,99.01,0,0.00%,0
3/6/26 0:05,99.01,99.02,99,99,-0.01,-0.01%,0
3/6/26 0:06,99,99.01,99,99.01,0.01,0.01%,0
3/6/26 0:07,99.01,99.01,99.01,99.01,0,0.00%,0
3/6/26 0:08,99.01,99.01,99,99,-0.01,-0.01%,0
3/6/26 0:09,99,99.01,99,99.01,0.01,0.01%,0
3/6/26 0:10,99.01,99.01,99.01,99.01,0,0.00%,0
3/6/26 0:11,99.01,99.01,99.01,99.01,0,0.00%,0
3/6/26 0:12,99.01,99.01,99.01,99.01,0,0.00%,0
3/6/26 0:13,99.01,99.01,99.01,99.01,0,0.00%,0
3/6/26 0:14,99.01,99.02,99.01,99.02,0.01,0.01%,0
3/6/26 0:15,99.02,99.03,99.02,99.02,0,0.00%,0
3/6/26 0:16,99.02,99.03,99.02,99.03,0.01,0.01%,0
3/6/26 0:17,99.03,99.03,99.02,99.02,-0.01,-0.01%,0
3/6/26 0:18,99.02,99.03,99.02,99.03,0.01,0.01%,0
3/6/26 0:19,99.03,99.03,99.02,99.03,0,0.00%,0
3/6/26 0:20,99.03,99.03,99.02,99.03,0,0.00%,0
3/6/26 0:21,99.03,99.03,99.03,99.03,0,0.00%,0
3/6/26 0:22,99.03,99.04,99.03,99.03,0,0.00%,0
3/6/26 0:23,99.03,99.03,99.02,99.02,-0.01,-0.01%,0
3/6/26 0:24,99.02,99.02,99.01,99.02,0,0.00%,0
3/6/26 0:25,99.02,99.03,99.02,99.02,0,0.00%,0
3/6/26 0:26,99.03,99.03,99.02,99.03,0.01,0.01%,0
3/6/26 0:27,99.03,99.03,99.02,99.02,-0.01,-0.01%,0
3/6/26 0:28,99.02,99.03,99.02,99.03,0.01,0.01%,0
3/6/26 0:29,99.03,99.03,99.03,99.03,0,0.00%,0
3/6/26 0:30,99.03,99.03,99.03,99.03,0,0.00%,0
3/6/26 0:31,99.03,99.04,99.03,99.04,0.01,0.01%,0
3/6/26 0:32,99.04,99.04,99.03,99.03,-0.01,-0.01%,0
3/6/26 0:33,99.03,99.03,99.03,99.03,0,0.00%,0
3/6/26 0:34,99.03,99.04,99.03,99.04,0.01,0.01%,0
3/6/26 0:35,99.04,99.04,99.03,99.03,-0.01,-0.01%,0
